"","attributes","articleID","record"
"1688","SO","30","Research on Social Work Practice"
"1689","VI","30","21"
"1690","IP","30","5"
"1691","SD","30","Sep, 2011"
"1692","YR","30","2011"
"1693","PM","30","Sep, 2011"
"1694","PG","30","582-593"
"1695","PC","30","12"
"1696","SP","30","582"
"1697","PU","30","US : Sage Publications"
"1698","PN","30","12"
"1699","SN","30","1049-7315, Print"
"1700","SN","30","1552-7581, Electronic"
"1701","DO","30","10.1177/1049731511406451"
"1702","LA","30","English"
"1703","KP","30","Attitudes Toward Prostitutes and Prostitution Scale"
"1704","KP","30","public attitudes"
"1705","KP","30","psychometrics"
"1706","KP","30","prostitution"
"1707","KP","30","prostitutes"
"1708","SU","30","Prostitution; Psychometrics; Public Opinion"
"1709","AB","30","Contemporary developments in social attitudes toward prostitution and prostitutes influence both social policies and the social work profession. Understanding individuals’ attitudes toward these issues is necessary for the development of social interventions and policies aimed at reducing stigmata attached to them. This article describes a new research measure for the assessment of attitudes toward prostitutes and prostitution (the Attitudes toward Prostitutes and Prostitution Scale; APPS), and outlines its development process. Results from pilot studies using the APPS are presented, alongside detailed information regarding the measure’s psychometric properties. The article concludes with a review of possible uses and limitations of the APPS. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"1710","MJ","30","Prostitution; Psychometrics; Public Opinion"
"1711","MN","30","Rating Scales"
"1712","CL","30","Tests & Testing (2220)"
"1713","CL","30","Sexual Behavior & Sexual Orientation (2980)"
"1714","PO","30","Human (10)"
"1715","PO","30","Male (30)"
"1716","LO","30","Israel"
"1717","AG","30","Adulthood (18 yrs & older) (300)"
"1718","TM","30","Prostitution Behavior Questionnaire"
"1719","TM","30","Self-Perceptions of Social Tolerance Scale"
"1720","TM","30","Illinois Rape Myth Acceptance Scale-Short Form"
"1721","TM","30","Attitudes Toward Prostitutes and Prostitution Scale [Appended] DOI: 10.1037/t06723-000"
"1722","MD","30","Empirical Study"
"1723","MD","30","Quantitative Study"
"1724","PT","30","Journal"
"1725","PT","30","Peer Reviewed Journal"
"1726","AT","30","Journal Article"
"1727","MT","30","Electronic"
"1728","RD","30","20110926"
"1729","CD","30","20120827"
"1730","AN","30","2011-17409-007"
"1731","FR","30","60"
"1732","CP","30","The Author(s). 2011"
"1733","UR","30","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2011-17409-007&site=ehost-live&scope=site"
"1734","TI","31","Development and initial validation of the Intimate Violence Responsibility Scale (IVRS)."
"1735","PS","31","Publication Status: Fully Published"
"1736","AU","31","Yun, Sung Hyun"
"1737","AU","31","Vonk, M. Elizabeth"
"1738","AF","31","Yun, Sung Hyun, yshhsy@uwindsor.ca, School of Social Work, University of Windsor, Windsor, ON, Canada"
"1739","AF","31","Vonk, M. Elizabeth, School of Social Work, University of Georgia, Athens, GA, US"
"1740","AD","31","Yun, Sung Hyun, School of Social Work, University of Windsor, Chrysler Hall North, 401 Sunset Avenue, Windsor, ON, Canada, N9B 3P4, yshhsy@uwindsor.ca"
"1741","SO","31","Research on Social Work Practice"
"1742","VI","31","21"
"1743","IP","31","5"
"1744","SD","31","Sep, 2011"
"1745","YR","31","2011"
"1746","PM","31","Sep, 2011"
"1747","PG","31","562-571"
"1748","PC","31","10"
"1749","SP","31","562"
"1750","PU","31","US : Sage Publications"
"1751","PN","31","10"
"1752","SN","31","1049-7315, Print"
"1753","SN","31","1552-7581, Electronic"
"1754","DO","31","10.1177/1049731511400757"
"1755","LA","31","English"
"1756","KP","31","test development"
"1757","KP","31","test validity"
"1758","KP","31","Intimate Violence Responsibility Scale"
"1759","KP","31","psychometrics"
"1760","KP","31","internal consistency"
"1761","SU","31","Intimate Partner Violence; Psychometrics; Rating Scales; Test Construction; Test Validity"
"1762","AB","31","The present study demonstrates the development and initial examination of psychometric properties of the Intimate Violence Responsibility Scale (IVRS) in a community-based sample (N = 527). The underlying factor structure of the IVRS was tested by the exploratory factor analysis (Principal Axis Factoring), which identifies the four factors: partner blame, distal blame, minimization, and violence recognition. The internal consistency of the four subscales of the 20-item IVRS had an acceptable-to-good coefficient alpha ranging from .75 to .83. Evidence for the convergent and discriminant validity was established through correlational analyses. The initial findings of this study support that the IVRS is a reliable and valid self-reporting instrument that measures attitudes related to responsibility for violent behavior toward the intimate partner. Implications for practice and future research are specified. (PsycINFO Database Record (c) 2013 APA, all rights reserved) (journal abstract)"
"1763","MJ","31","Intimate Partner Violence; Psychometrics; Rating Scales; Test Construction; Test Validity"
"1764","MN","31","Responsibility; Test Reliability"
"1765","CL","31","Clinical Psychological Testing (2224)"
"1766","CL","31","Behavior Disorders & Antisocial Behavior (3230)"
"1767","PO","31","Human (10)"
"1768","PO","31","Male (30)"
"1769","PO","31","Female (40)"
"1770","LO","31","US"
"1771","AG","31","Adulthood (18 yrs & older) (300)"
"1772","TM","31","Violence Attitudes Scale"
"1773","TM","31","Marlowe-Crowne Social Desirability Scale–Short Form"
"1774","TM","31","Spousal Assault Risk Assessment"
"1775","TM","31","Revised Conflict Tactics Scales DOI: 10.1037/t02126-000"
"1776","TM","31","Jackson Incest Blame Scale DOI: 10.1037/t08376-000"
"1777","TM","31","Conflict Tactics Scales DOI: 10.1037/t02125-000"
"1778","TM","31","Intimate Violence Responsibility Scale DOI: 10.1037/t06779-000"
"1779","TM","31","Inventory of Beliefs About Wife Beating DOI: 10.1037/t02277-000"
"1780","MD","31","Empirical Study"
"1781","MD","31","Quantitative Study"
"1782","PT","31","Journal"
"1783","PT","31","Peer Reviewed Journal"
"1784","AT","31","Journal Article"
"1785","MT","31","Electronic"
"1786","RD","31","20110926"
"1787","CD","31","20130520"
"1788","AN","31","2011-17409-005"
"1789","FR","31","76"
"1790","CP","31","The Author(s). 2011"
"1791","UR","31","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2011-17409-005&site=ehost-live&scope=site"
"1792","TI","32","Human rights engagement and exposure: New scales to challenge social work education."
"1793","PS","32","Publication Status: Fully Published"
"1794","AU","32","McPherson, Jane"
"1795","AU","32","Abell, Neil"
"1796","AF","32","McPherson, Jane, janemcphers@gmail.com, College of Social Work, Florida State University, University Center, Tallahassee, FL, US"
"1797","AF","32","Abell, Neil, College of Social Work, Florida State University, University Center, Tallahassee, FL, US"
"1798","AD","32","McPherson, Jane, College of Social Work, Florida State University, University Center, Building C, Tallahassee, FL, US, 32306, janemcphers@gmail.com"
"1799","SO","32","Research on Social Work Practice"
"1800","VI","32","22"
"1801","IP","32","6"
"1802","SD","32","Nov, 2012"
"1803","YR","32","2012"
"1804","PM","32","Nov, 2012"
"1805","PG","32","704-713"
"1806","PC","32","10"
"1807","SP","32","704"
"1808","PU","32","US : Sage Publications"
"1809","PN","32","10"
"1810","SN","32","1049-7315, Print"
"1811","SN","32","1552-7581, Electronic"
"1812","DO","32","10.1177/1049731512454196"
"1813","LA","32","English"
"1814","KP","32","human rights engagement"
"1815","KP","32","social work education"
"1816","KP","32","psychometrics"
"1817","KP","32","test development"
"1818","KP","32","test validity"
"1819","SU","32","Human Rights; Psychometrics; Social Work Education; Test Construction; Test Validity"
"1820","AB","32","Objectives: Advancing human rights is a core competency of U.S. social work education; yet, human rights attitudes and behaviors have never been measured in the social work literature. Thus, this article describes the development and initial validation of two scales, Human Rights Engagement in Social Work (HRESW) and Human Rights Exposure in Social Work (HRXSW). Method: The scales were validated using a purposive sample of 287 social work students. Results: Factor analysis supported a 25-item HRESW and an independent 11-item HRXSW. Reliability was assessed: HRESW (α = .894) and HRXSW (α = .734). Conclusions: The HRESW and the HRXSW have direct applicability to social work education. Through measuring exposure and engagement, we can begin assessing the quality of human rights education in social work. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"1821","MJ","32","Human Rights; Psychometrics; Social Work Education; Test Construction; Test Validity"
"1822","CL","32","Educational Measurement (2227)"
"1823","CL","32","Professional Education & Training (3410)"
"1824","PO","32","Human (10)"
"1825","PO","32","Male (30)"
"1826","PO","32","Female (40)"
"1827","LO","32","US"
"1828","AG","32","Adulthood (18 yrs & older) (300)"
"1829","AG","32","Young Adulthood (18-29 yrs) (320)"
"1830","AG","32","Thirties (30-39 yrs) (340)"
"1831","AG","32","Middle Age (40-64 yrs) (360)"
"1832","TM","32","Social Dominance Orientation Scale DOI: 10.1037/t01146-000"
"1833","MD","32","Empirical Study"
"1834","MD","32","Quantitative Study"
"1835","PT","32","Journal"
"1836","PT","32","Peer Reviewed Journal"
"1837","AT","32","Journal Article"
"1838","MT","32","Electronic"
"1839","RD","32","20121119"
"1840","AN","32","2012-27356-011"
"1841","FR","32","37"
"1842","CP","32","The Author(s). 2012"
"1843","UR","32","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2012-27356-011&site=ehost-live&scope=site"
"1844","TI","33","Factor structure of the Chinese virtues questionnaire."
"1845","PS","33","Publication Status: Fully Published"
"1846","AU","33","Duan, Wenjie"
"1847","AU","33","Ho, Samuel M. Y."
"1848","AU","33","Yu, Bai"
"1849","AU","33","Tang, Xiaoqing"
"1850","AU","33","Zhang, Yonghong"
"1851","AU","33","Li, Tingting"
"1852","AU","33","Yuen, Tom"
"1853","AF","33","Duan, Wenjie, Southwest University, Chongqing, China"
"1854","AF","33","Ho, Samuel M. Y., munyinho@cityu.edu.hk, City University of Hong Kong, Kowloon Tong, Hong Kong"
"1855","AF","33","Yu, Bai, Institute of Psychology, Beijing, China"
"1856","AF","33","Tang, Xiaoqing, Southwest University, Chongqing, China"
"1857","AF","33","Zhang, Yonghong, Southwest University, Chongqing, China"
"1858","AF","33","Li, Tingting, Southwest University, Chongqing, China"
"1859","AF","33","Yuen, Tom, City University of Hong Kong, Kowloon Tong, Hong Kong"
"1860","AD","33","Ho, Samuel M. Y., City University of Hong Kong, Kowloon Tong, Hong Kong, munyinho@cityu.edu.hk"
"1861","SO","33","Research on Social Work Practice"
"1862","VI","33","22"
"1863","IP","33","6"
"1864","SD","33","Nov, 2012"
"1865","YR","33","2012"
"1866","PM","33","Nov, 2012"
"1867","PG","33","680-688"
"1868","PC","33","9"
"1869","SP","33","680"
"1870","PU","33","US : Sage Publications"
"1871","PN","33","9"
"1872","SN","33","1049-7315, Print"
"1873","SN","33","1552-7581, Electronic"
"1874","DO","33","10.1177/1049731512450074"
"1875","LA","33","English"
"1876","KP","33","factor structure"
"1877","KP","33","Chinese Virtues Questionnaire"
"1878","KP","33","undergraduate students"
"1879","KP","33","psychometrics"
"1880","KP","33","test validity"
"1881","KP","33","culture"
"1882","SU","33","College Students; Culture (Anthropological); Psychometrics; Test Validity"
"1883","AB","33","Objectives: The present study examined the factorial invariance and functional equivalence of the Values in Action Inventory of Strengths (VIA-IS) among the Chinese. Methods: A total of 839 undergraduate students completed the 240-item Simplified Chinese version of the VIA-IS online. Another 40 students participated in qualitative interviews to examine the meaning and function of the items in Chinese culture. Results: A total of 144 items were removed from the original version questionnaire (240-item) because of low item-loading and lack of cultural validity. A Chinese Virtues Questionnaire-96 (CVQ-96) in simplified Chinese containing 96 items (4 items per strength) was adopted. Three subscales (interpersonal, vitality, and cautiousness) were developed after exploratory factor analysis and confirmatory factor analysis. Conclusion: A theoretically meaningful 3-factor model of virtue, comparable to some virtue structures proposed in previous studies conducted in Western countries, was obtained. The inventories being developed can facilitate positive social work assessment and intervention. (PsycINFO Database Record (c) 2013 APA, all rights reserved) (journal abstract)"
"1884","MJ","33","College Students; Culture (Anthropological); Psychometrics; Test Validity"
"1885","MN","33","Factor Structure; Questionnaires; Virtue"
"1886","CL","33","Tests & Testing (2220)"
"1887","CL","33","Social Processes & Social Issues (2900)"
"1888","PO","33","Human (10)"
"1889","PO","33","Male (30)"
"1890","PO","33","Female (40)"
"1891","LO","33","China"
"1892","AG","33","Adolescence (13-17 yrs) (200)"
"1893","AG","33","Adulthood (18 yrs & older) (300)"
